1.789257275051746987e+01,6.309862413247290469e+00,-8.876175315599552640e-01
1.791780605086445277e+01,6.278860700376769799e+00,-8.876447202088960653e-01
1.794301746957649613e+01,6.247884151145433052e+00,-8.877052380420550337e-01
1.796825321293173161e+01,6.216873881892031051e+00,-8.876862277979349347e-01
1.799347374097406416e+01,6.185883512960098862e+00,-8.877302770362354156e-01
1.801842280221757875e+01,6.155223957315376637e+00,-8.882022615375487762e-01
1.803180571131052545e+01,6.138762021076793474e+00,-8.694177653145812590e-01
1.804432416794114502e+01,6.123941100370978496e+00,-8.900174702915478742e-01
1.806839066802815807e+01,6.094227551047603164e+00,-8.882547745876253620e-01
1.809342794648813424e+01,6.063426601810484762e+00,-8.885614025138164340e-01
1.811818223351787793e+01,6.032954704834054382e+00,-8.878209393385568804e-01
1.813959609137681639e+01,6.006634637797239051e+00,-8.938901386226104639e-01
1.815241188513160608e+01,5.990685811474562250e+00,-8.743500904953841468e-01
1.816796797953302445e+01,5.972083194477528778e+00,-8.901003599367953711e-01
1.819088661598977907e+01,5.943782051558978985e+00,-8.865176441234713378e-01
1.821190430391232695e+01,5.918017586773717476e+00,-8.932678192926449823e-01
1.822427884664477205e+01,5.902637494695306408e+00,-8.730080457396115490e-01
1.823616799605586891e+01,5.888458672211774214e+00,-8.945042385438231047e-01
1.825858545380195253e+01,5.860525782839011377e+00,-8.903202785330293079e-01
1.828324722754399900e+01,5.830058424408521844e+00,-8.911225360746193314e-01
1.830723553024598971e+01,5.800374412554903714e+00,-8.892876933027519248e-01
1.832516110288369049e+01,5.778275712678332177e+00,-9.008328397514815400e-01
1.833713569357815132e+01,5.763159996798987272e+00,-8.801169183876248470e-01
1.835473997332175600e+01,5.741859660401373411e+00,-8.924833338220531376e-01
1.837923586919751173e+01,5.711463015039113245e+00,-8.915218399926903015e-01
1.840308449217108944e+01,5.681927731411168025e+00,-8.935601514538630274e-01
1.842549227644874676e+01,5.654060832018751981e+00,-8.893186871898397516e-01
1.843529479872333354e+01,5.641975487476384998e+00,-9.137576783648471146e-01
1.844863338605620129e+01,5.624683428695545828e+00,-8.955964789023440620e-01
1.847074828301708393e+01,5.597065798506672074e+00,-8.909772952417095437e-01
1.849014490551213541e+01,5.573070831060658925e+00,-9.001230017487318324e-01
1.849229144142077530e+01,5.570365172786910790e+00,-8.635767248270024288e-01
1.850448985868890617e+01,5.556093104690063456e+00,-8.848019195921019708e-01
1.851994485820242176e+01,5.537213867194921590e+00,-9.004035053329597638e-01
1.854223481407812102e+01,5.509101707525269731e+00,-8.962801781752486319e-01
1.856640529388345939e+01,5.478874680846271161e+00,-8.975776558301460373e-01
1.858959751460201204e+01,5.449793763721638484e+00,-8.947741454853253007e-01
1.860524570108210796e+01,5.430284824237472385e+00,-9.097648580122139617e-01
1.861705503188306565e+01,5.415101032343041965e+00,-8.890004456107201136e-01
1.863560528458309662e+01,5.392245647068828696e+00,-8.995644045850031967e-01
1.866015308160861963e+01,5.361339196976000032e+00,-8.990334176984153824e-01
1.868431600172079143e+01,5.330950464998954530e+00,-9.002091760507043849e-01
1.870831837646828077e+01,5.300690678171974923e+00,-9.015857544993567396e-01
1.873052170750008827e+01,5.272619664656444272e+00,-8.973763916646413374e-01
1.874676912632473247e+01,5.252255301302526824e+00,-9.113247906913078955e-01
1.875676051671632294e+01,5.239367483074858001e+00,-8.876319590729303544e-01
1.876864299304032713e+01,5.224768204743743816e+00,-9.088082460656655703e-01
1.879059341784845216e+01,5.196601190954395655e+00,-9.045182140727433540e-01
1.881465950541300103e+01,5.165991091645635969e+00,-9.055803822076192722e-01
1.883789333819980527e+01,5.136374862967515220e+00,-9.032225392536742392e-01
1.885307716403047706e+01,5.117113691286612642e+00,-9.186962003222843842e-01
1.886495179223333096e+01,5.101561284625780068e+00,-8.982636260063121547e-01
1.888338004120112146e+01,5.078421406175134933e+00,-9.086823086805145833e-01
1.890774122881913399e+01,5.047168994937369924e+00,-9.083078139811964213e-01
1.893182902027578862e+01,5.016291172796178088e+00,-9.091458222361084029e-01
1.895360723549616111e+01,4.988325674206771865e+00,-9.137006565637776356e-01
1.896694222481639258e+01,4.971040318031602290e+00,-8.955319524088054539e-01
1.898037544791042563e+01,4.954266795298316595e+00,-9.140423607984905496e-01
1.900080874083632665e+01,4.927761606825634466e+00,-9.075094263371362713e-01
1.901850916906771616e+01,4.905108976828606693e+00,-9.187614384883013852e-01
1.902021369118810412e+01,4.902876232649267862e+00,-8.815704493870450964e-01
1.903170824291251151e+01,4.888927134862870005e+00,-9.034955483250876052e-01
1.904623463814842665e+01,4.870489583902305242e+00,-9.200230230247825602e-01
1.906854222114712272e+01,4.841192445534659328e+00,-9.168462572088785789e-01
1.909222306671486891e+01,4.810295898751074439e+00,-9.179183873730685228e-01
1.911510580758490008e+01,4.780374255998060207e+00,-9.155870020909473439e-01
1.912999127797876753e+01,4.761003659721378511e+00,-9.311575684306906409e-01
1.914179103877932064e+01,4.745143392664311399e+00,-9.109257860051641620e-01
1.915951072756262263e+01,4.722305725484114980e+00,-9.220199663002938140e-01
1.918360736085756102e+01,4.690527517543198854e+00,-9.219010675399392785e-01
1.920761834874592822e+01,4.658870076041594643e+00,-9.221679435524798851e-01
1.922726835803848999e+01,4.632948029672586898e+00,-9.296398733183766083e-01
1.923874245860427123e+01,4.617574264395950756e+00,-9.088233986089688798e-01
1.925269104788317875e+01,4.599674729925983918e+00,-9.261307461171773836e-01
1.927647731459722991e+01,4.568036528508828020e+00,-9.265483981182961459e-01
1.929998773142674651e+01,4.536738029913374604e+00,-9.256934580087509135e-01
